id,datum_vaststelling_jaar,datum_vaststelling_maand,datum_vaststelling,opnameplaats_straat,aantal_passanten,aantal_overtredingen_roodlicht
11620,2011,201101,24/01/11,BINNENSINGEL,16644,20
11623,2011,201101,25/01/11,GROTESTEENWEG,12219,0
11626,2011,201101,25/01/11,BINNENSINGEL,12546,14
11629,2011,201101,25/01/11,GASTHUISTUNNEL,2191,0
11632,2011,201101,25/01/11,JAN_VAN_RIJSWIJCKLAAN,11478,0
11635,2011,201101,25/01/11,NOORDERSINGEL_(2140),17114,0
11638,2011,201101,25/01/11,NOORDERSINGEL,14122,0
11641,2011,201101,25/01/11,BINNENSINGEL,839,3
11644,2011,201101,25/01/11,SINT-MICHIELSKAAI,8231,9
11647,2011,201101,25/01/11,NOORDERLAAN,17129,0
11650,2011,201101,25/01/11,JAN_VAN_RIJSWIJCKLAAN,10108,0
11653,2011,201101,25/01/11,RINGLAAN_(MERKSEM),684,2
11656,2011,201101,25/01/11,NOORDERLAAN,16682,0
11659,2011,201101,26/01/11,BINNENSINGEL,10944,11
11662,2011,201101,26/01/11,NOORDERSINGEL,2485,0
11665,2011,201101,26/01/11,NOORDERSINGEL_(2140),17716,0
11668,2011,201101,26/01/11,GROTESTEENWEG,3375,0
11671,2011,201101,26/01/11,SINT-MICHIELSKAAI,8678,8
11674,2011,201101,26/01/11,GASTHUISTUNNEL,2216,0
11677,2011,201101,26/01/11,NOORDERLAAN,6536,0
11680,2011,201101,26/01/11,JAN_VAN_RIJSWIJCKLAAN,12026,0
11683,2011,201101,26/01/11,JAN_VAN_RIJSWIJCKLAAN,9136,0
11686,2011,201101,26/01/11,NOORDERLAAN,17989,0
11689,2011,201101,27/01/11,JAN_VAN_RIJSWIJCKLAAN,9415,0
11692,2011,201101,27/01/11,JAN_VAN_RIJSWIJCKLAAN,11895,0
11695,2011,201101,27/01/11,NOORDERLAAN,18279,0
11698,2011,201101,27/01/11,NOORDERSINGEL_(2140),17903,0
11701,2011,201101,27/01/11,GASTHUISTUNNEL,2394,0
11704,2011,201101,27/01/11,BINNENSINGEL,11234,7
11707,2011,201101,27/01/11,SINT-MICHIELSKAAI,8935,6
11710,2011,201101,28/01/11,JAN_VAN_RIJSWIJCKLAAN,12621,0
11713,2011,201101,28/01/11,BINNENSINGEL,11299,8
11716,2011,201101,28/01/11,NOORDERLAAN,19113,0
11719,2011,201101,28/01/11,NOORDERSINGEL_(2140),18749,0
11722,2011,201101,28/01/11,JAN_VAN_RIJSWIJCKLAAN,10028,0
11725,2011,201101,28/01/11,GASTHUISTUNNEL,2593,0
11728,2011,201101,28/01/11,SINT-MICHIELSKAAI,9332,14
11731,2011,201101,29/01/11,JAN_VAN_RIJSWIJCKLAAN,10727,0
11734,2011,201101,29/01/11,SINT-MICHIELSKAAI,7316,4
11737,2011,201101,29/01/11,NOORDERSINGEL_(2140),14116,0
11740,2011,201101,29/01/11,JAN_VAN_RIJSWIJCKLAAN,7184,0
11743,2011,201101,29/01/11,BINNENSINGEL,8064,15
11746,2011,201101,29/01/11,NOORDERLAAN,15655,0
11749,2011,201101,29/01/11,GASTHUISTUNNEL,2308,0
11752,2011,201101,30/01/11,NOORDERSINGEL_(2140),11076,0
11755,2011,201101,30/01/11,SINT-MICHIELSKAAI,6056,6
11758,2011,201101,30/01/11,BINNENSINGEL,6705,9
11761,2011,201101,30/01/11,JAN_VAN_RIJSWIJCKLAAN,8007,0
11764,2011,201101,30/01/11,GASTHUISTUNNEL,1649,0
11767,2011,201101,30/01/11,JAN_VAN_RIJSWIJCKLAAN,5355,0
11770,2011,201101,30/01/11,NOORDERLAAN,11954,0
11773,2011,201101,31/01/11,GASTHUISTUNNEL,2296,0
11776,2011,201101,31/01/11,SINT-MICHIELSKAAI,8320,6
11779,2011,201101,31/01/11,JAN_VAN_RIJSWIJCKLAAN,8641,0
11782,2011,201101,31/01/11,NOORDERSINGEL_(2140),3620,0
11785,2011,201101,31/01/11,NOORDERLAAN,16949,0
11788,2011,201101,31/01/11,BINNENSINGEL,10660,12
11791,2011,201101,31/01/11,JAN_VAN_RIJSWIJCKLAAN,8357,0
11794,2011,201102,1/02/2011,SINT-MICHIELSKAAI,8160,8
11797,2011,201102,1/02/2011,BINNENSINGEL,2903,3
11800,2011,201102,1/02/2011,JAN_VAN_RIJSWIJCKLAAN,7791,0
11803,2011,201102,1/02/2011,JAN_VAN_RIJSWIJCKLAAN,6923,0
11806,2011,201102,1/02/2011,GASTHUISTUNNEL,477,0
11809,2011,201102,1/02/2011,NOORDERLAAN,17919,0
11812,2011,201102,2/02/2011,JAN_VAN_RIJSWIJCKLAAN,7123,0
11815,2011,201102,2/02/2011,JAN_VAN_RIJSWIJCKLAAN,6552,0
11818,2011,201102,2/02/2011,SINT-MICHIELSKAAI,8213,5
11821,2011,201102,2/02/2011,NOORDERLAAN,17660,0
11824,2011,201102,3/02/2011,JAN_VAN_RIJSWIJCKLAAN,7030,0
11827,2011,201102,3/02/2011,JAN_VAN_RIJSWIJCKLAAN,6621,0
11830,2011,201102,3/02/2011,NOORDERLAAN,19371,0
11833,2011,201102,3/02/2011,SINT-MICHIELSKAAI,9140,15
11836,2011,201102,4/02/2011,JAN_VAN_RIJSWIJCKLAAN,6316,0
11839,2011,201102,4/02/2011,NOORDERLAAN,20526,0
11842,2011,201102,4/02/2011,JAN_VAN_RIJSWIJCKLAAN,6975,0
11845,2011,201102,4/02/2011,SINT-MICHIELSKAAI,10311,10
11848,2011,201102,5/02/2011,JAN_VAN_RIJSWIJCKLAAN,5283,0
11851,2011,201102,5/02/2011,JAN_VAN_RIJSWIJCKLAAN,7278,0
11854,2011,201102,5/02/2011,NOORDERLAAN,13883,0
11857,2011,201102,5/02/2011,SINT-MICHIELSKAAI,7038,5
11860,2011,201102,6/02/2011,JAN_VAN_RIJSWIJCKLAAN,1309,0
11863,2011,201102,6/02/2011,SINT-MICHIELSKAAI,6700,12
11866,2011,201102,6/02/2011,JAN_VAN_RIJSWIJCKLAAN,6335,0
11869,2011,201102,6/02/2011,NOORDERLAAN,12252,0
11872,2011,201102,7/02/2011,SINT-MICHIELSKAAI,2091,1
11875,2011,201102,7/02/2011,NOORDERLAAN,6658,0
11878,2011,201102,7/02/2011,JAN_VAN_RIJSWIJCKLAAN,5239,0
11881,2011,201102,7/02/2011,NOORDERSINGEL_(2140),11878,0
11884,2011,201102,7/02/2011,JAN_VAN_RIJSWIJCKLAAN,6901,0
11887,2011,201102,8/02/2011,NOORDERSINGEL_(2140),16720,0
11890,2011,201102,8/02/2011,JAN_VAN_RIJSWIJCKLAAN,7013,0
11893,2011,201102,8/02/2011,JAN_VAN_RIJSWIJCKLAAN,6011,0
11896,2011,201102,9/02/2011,JAN_VAN_RIJSWIJCKLAAN,6900,0
11899,2011,201102,9/02/2011,JAN_VAN_RIJSWIJCKLAAN,6073,0
11902,2011,201102,9/02/2011,NOORDERSINGEL_(2140),16470,0
11905,2011,201102,10/02/2011,JAN_VAN_RIJSWIJCKLAAN,5972,0
11908,2011,201102,10/02/2011,JAN_VAN_RIJSWIJCKLAAN,6413,0
11911,2011,201102,10/02/2011,NOORDERSINGEL_(2140),17320,0
11914,2011,201102,11/02/2011,JAN_VAN_RIJSWIJCKLAAN,6731,0
11917,2011,201102,11/02/2011,JAN_VAN_RIJSWIJCKLAAN,6170,0
11920,2011,201102,11/02/2011,NOORDERSINGEL_(2140),17673,0
11923,2011,201102,12/02/2011,JAN_VAN_RIJSWIJCKLAAN,5323,0
11926,2011,201102,12/02/2011,JAN_VAN_RIJSWIJCKLAAN,6788,0
11929,2011,201102,12/02/2011,NOORDERSINGEL_(2140),14304,0
11932,2011,201102,13/02/11,NOORDERSINGEL_(2140),11592,0
11935,2011,201102,13/02/11,JAN_VAN_RIJSWIJCKLAAN,5563,0
11938,2011,201102,13/02/11,JAN_VAN_RIJSWIJCKLAAN,3945,0
11941,2011,201102,14/02/11,BINNENSINGEL,2,0
11944,2011,201102,14/02/11,NOORDERSINGEL_(2140),6315,0
11947,2011,201102,14/02/11,JAN_VAN_RIJSWIJCKLAAN,2016,0
11950,2011,201102,14/02/11,JAN_VAN_RIJSWIJCKLAAN,2113,0
11953,2011,201102,15/02/11,JAN_VAN_RIJSWIJCKLAAN,6477,0
11956,2011,201102,15/02/11,JAN_VAN_RIJSWIJCKLAAN,6718,0
11959,2011,201102,16/02/11,BINNENSINGEL,6,2
11962,2011,201102,16/02/11,JAN_VAN_RIJSWIJCKLAAN,6507,0
11965,2011,201102,16/02/11,JAN_VAN_RIJSWIJCKLAAN,5815,0
11968,2011,201102,17/02/11,JAN_VAN_RIJSWIJCKLAAN,6250,0
11971,2011,201102,17/02/11,JAN_VAN_RIJSWIJCKLAAN,5924,0
11974,2011,201102,18/02/11,SINT-MICHIELSKAAI,7160,9
11977,2011,201102,18/02/11,NOORDERSINGEL,11374,0
11980,2011,201102,18/02/11,JAN_VAN_RIJSWIJCKLAAN,7275,0
11983,2011,201102,18/02/11,JAN_VAN_RIJSWIJCKLAAN,6386,0
11986,2011,201102,18/02/11,NOORDERSINGEL_(2140),12418,0
11989,2011,201102,19/02/11,JAN_VAN_RIJSWIJCKLAAN,6796,0
11992,2011,201102,19/02/11,SINT-MICHIELSKAAI,7465,6
11995,2011,201102,19/02/11,NOORDERSINGEL,11540,0
11998,2011,201102,19/02/11,JAN_VAN_RIJSWIJCKLAAN,4814,0
12001,2011,201102,19/02/11,NOORDERSINGEL_(2140),13580,0
12004,2011,201102,20/02/11,JAN_VAN_RIJSWIJCKLAAN,3620,0
12007,2011,201102,20/02/11,NOORDERSINGEL,9232,0
12010,2011,201102,20/02/11,NOORDERSINGEL_(2140),10965,0
12013,2011,201102,20/02/11,SINT-MICHIELSKAAI,6308,10
12016,2011,201102,20/02/11,JAN_VAN_RIJSWIJCKLAAN,5164,0
12019,2011,201102,21/02/11,NOORDERSINGEL,14005,0
12022,2011,201102,21/02/11,JAN_VAN_RIJSWIJCKLAAN,800,0
12025,2011,201102,21/02/11,SINT-MICHIELSKAAI,8338,5
12028,2011,201102,21/02/11,NOORDERSINGEL_(2140),17609,0
12031,2011,201102,21/02/11,JAN_VAN_RIJSWIJCKLAAN,5824,0
12034,2011,201102,21/02/11,#NAME?,5144,0
12037,2011,201102,22/02/11,JAN_VAN_RIJSWIJCKLAAN,11757,0
12040,2011,201102,22/02/11,NOORDERSINGEL_(2140),17183,0
12043,2011,201102,22/02/11,NOORDERSINGEL,14443,0
12046,2011,201102,22/02/11,SINT-MICHIELSKAAI,8571,9
12049,2011,201102,22/02/11,#NAME?,6125,0
12052,2011,201102,22/02/11,JAN_VAN_RIJSWIJCKLAAN,6125,0
12055,2011,201102,23/02/11,JAN_VAN_RIJSWIJCKLAAN,11531,0
12058,2011,201102,23/02/11,NOORDERSINGEL,14902,0
12061,2011,201102,23/02/11,SINT-MICHIELSKAAI,8465,6
12064,2011,201102,23/02/11,JAN_VAN_RIJSWIJCKLAAN,5976,0
12067,2011,201102,23/02/11,BINNENSINGEL,380,38
12070,2011,201102,23/02/11,NOORDERSINGEL_(2140),17423,0
12073,2011,201102,23/02/11,#NAME?,5976,0
12076,2011,201102,24/02/11,NOORDERSINGEL_(2140),18992,0
12079,2011,201102,24/02/11,SINT-MICHIELSKAAI,9255,5
12082,2011,201102,24/02/11,#NAME?,6320,0
12085,2011,201102,24/02/11,NOORDERSINGEL,15476,0
12088,2011,201102,24/02/11,JAN_VAN_RIJSWIJCKLAAN,6320,0
12091,2011,201102,24/02/11,JAN_VAN_RIJSWIJCKLAAN,12177,0
12094,2011,201102,25/02/11,SINT-MICHIELSKAAI,9593,9
12097,2011,201102,25/02/11,NOORDERSINGEL_(2140),19748,0
12100,2011,201102,25/02/11,#NAME?,6530,0
12103,2011,201102,25/02/11,JAN_VAN_RIJSWIJCKLAAN,12741,0
12106,2011,201102,25/02/11,NOORDERSINGEL,16172,0
12109,2011,201102,25/02/11,JAN_VAN_RIJSWIJCKLAAN,6530,0
12112,2011,201102,26/02/11,JAN_VAN_RIJSWIJCKLAAN,11700,0
12115,2011,201102,26/02/11,SINT-MICHIELSKAAI,7870,6
12118,2011,201102,26/02/11,NOORDERSINGEL,12354,0
12121,2011,201102,26/02/11,JAN_VAN_RIJSWIJCKLAAN,6563,0
12124,2011,201102,26/02/11,#NAME?,6563,0
12127,2011,201102,26/02/11,NOORDERSINGEL_(2140),14595,0
12130,2011,201102,27/02/11,JAN_VAN_RIJSWIJCKLAAN,5418,0
12133,2011,201102,27/02/11,JAN_VAN_RIJSWIJCKLAAN,9138,0
12136,2011,201102,27/02/11,NOORDERSINGEL,9880,0
12139,2011,201102,27/02/11,NOORDERSINGEL_(2140),11789,0
12142,2011,201102,27/02/11,#NAME?,5418,0
12145,2011,201102,27/02/11,SINT-MICHIELSKAAI,6550,4
12148,2011,201102,28/02/11,#NAME?,876,0
12151,2011,201102,28/02/11,JAN_VAN_RIJSWIJCKLAAN,1737,0
12154,2011,201102,28/02/11,NOORDERSINGEL,2743,0
12157,2011,201102,28/02/11,SINT-MICHIELSKAAI,1056,2
12160,2011,201102,28/02/11,NOORDERSINGEL_(2140),5224,0
12163,2011,201102,28/02/11,JAN_VAN_RIJSWIJCKLAAN,876,0
12166,2011,201103,1/03/2011,NOORDERSINGEL,14476,0
12169,2011,201103,1/03/2011,JAN_VAN_RIJSWIJCKLAAN,5514,0
12172,2011,201103,1/03/2011,JAN_VAN_RIJSWIJCKLAAN,5953,0
12175,2011,201103,1/03/2011,NOORDERSINGEL_(2140),16898,0
12178,2011,201103,1/03/2011,SINT-MICHIELSKAAI,8428,3
12181,2011,201103,2/03/2011,GASTHUISTUNNEL,2,0
12184,2011,201103,2/03/2011,NOORDERSINGEL,15208,0
12187,2011,201103,2/03/2011,NOORDERSINGEL_(2140),17799,0
12190,2011,201103,2/03/2011,SINT-MICHIELSKAAI,8684,12
12193,2011,201103,2/03/2011,JAN_VAN_RIJSWIJCKLAAN,6272,0
12196,2011,201103,2/03/2011,JAN_VAN_RIJSWIJCKLAAN,5630,0
12199,2011,201103,3/03/2011,NOORDERSINGEL,15250,0
12202,2011,201103,3/03/2011,NOORDERSINGEL_(2140),17877,0
12205,2011,201103,3/03/2011,SINT-MICHIELSKAAI,9128,6
12208,2011,201103,3/03/2011,JAN_VAN_RIJSWIJCKLAAN,5746,0
12211,2011,201103,3/03/2011,JAN_VAN_RIJSWIJCKLAAN,6214,0
12214,2011,201103,4/03/2011,JAN_VAN_RIJSWIJCKLAAN,6931,0
12217,2011,201103,4/03/2011,JAN_VAN_RIJSWIJCKLAAN,6365,0
12220,2011,201103,4/03/2011,NOORDERSINGEL,22,0
12223,2011,201103,4/03/2011,NOORDERSINGEL_(2140),20048,0
12226,2011,201103,4/03/2011,SINT-MICHIELSKAAI,9749,14
12229,2011,201103,5/03/2011,NOORDERSINGEL_(2140),13798,0
12232,2011,201103,5/03/2011,SINT-MICHIELSKAAI,7127,6
12235,2011,201103,5/03/2011,JAN_VAN_RIJSWIJCKLAAN,4614,0
12238,2011,201103,5/03/2011,JAN_VAN_RIJSWIJCKLAAN,6201,0
12241,2011,201103,6/03/2011,JAN_VAN_RIJSWIJCKLAAN,5152,0
12244,2011,201103,6/03/2011,NOORDERSINGEL_(2140),11248,0
12247,2011,201103,6/03/2011,JAN_VAN_RIJSWIJCKLAAN,3722,0
12250,2011,201103,6/03/2011,SINT-MICHIELSKAAI,6650,7
12253,2011,201103,7/03/2011,JAN_VAN_RIJSWIJCKLAAN,958,0
12256,2011,201103,7/03/2011,NOORDERSINGEL,11528,0
12259,2011,201103,7/03/2011,JAN_VAN_RIJSWIJCKLAAN,939,0
12262,2011,201103,7/03/2011,NOORDERSINGEL_(2140),4610,0
12265,2011,201103,7/03/2011,SINT-MICHIELSKAAI,1337,0
12268,2011,201103,8/03/2011,BINNENSINGEL,4923,5
12271,2011,201103,8/03/2011,JAN_VAN_RIJSWIJCKLAAN,5625,0
12274,2011,201103,8/03/2011,JAN_VAN_RIJSWIJCKLAAN,5289,0
12277,2011,201103,8/03/2011,SINT-MICHIELSKAAI,8189,7
12280,2011,201103,8/03/2011,NOORDERSINGEL,14657,0
12283,2011,201103,8/03/2011,NOORDERSINGEL_(2140),16888,0
12286,2011,201103,9/03/2011,NOORDERSINGEL_(2140),15417,0
12289,2011,201103,9/03/2011,NOORDERSINGEL,13482,0
12292,2011,201103,9/03/2011,BINNENSINGEL,10510,6
12295,2011,201103,9/03/2011,SINT-MICHIELSKAAI,7939,6
12298,2011,201103,9/03/2011,JAN_VAN_RIJSWIJCKLAAN,4891,0
12301,2011,201103,9/03/2011,JAN_VAN_RIJSWIJCKLAAN,5812,0
12304,2011,201103,10/03/2011,JAN_VAN_RIJSWIJCKLAAN,5512,0
12307,2011,201103,10/03/2011,NOORDERSINGEL_(2140),17237,0
12310,2011,201103,10/03/2011,SINT-MICHIELSKAAI,8331,6
12313,2011,201103,10/03/2011,JAN_VAN_RIJSWIJCKLAAN,5668,0
12316,2011,201103,10/03/2011,NOORDERSINGEL,14532,0
12319,2011,201103,10/03/2011,BINNENSINGEL,11751,9
12322,2011,201103,11/03/2011,NOORDERSINGEL_(2140),17204,0
12325,2011,201103,11/03/2011,NOORDERSINGEL,13821,0
12328,2011,201103,11/03/2011,JAN_VAN_RIJSWIJCKLAAN,5042,0
12331,2011,201103,11/03/2011,BINNENSINGEL,11181,13
12334,2011,201103,11/03/2011,SINT-MICHIELSKAAI,8847,12
12337,2011,201103,11/03/2011,JAN_VAN_RIJSWIJCKLAAN,5915,0
12340,2011,201103,12/03/2011,NOORDERSINGEL,11333,0
12343,2011,201103,12/03/2011,SINT-MICHIELSKAAI,7427,3
12346,2011,201103,12/03/2011,JAN_VAN_RIJSWIJCKLAAN,6960,0
12349,2011,201103,12/03/2011,JAN_VAN_RIJSWIJCKLAAN,4541,0
12352,2011,201103,12/03/2011,BINNENSINGEL,8279,4
12355,2011,201103,12/03/2011,NOORDERSINGEL_(2140),13485,0
12358,2011,201103,13/03/11,JAN_VAN_RIJSWIJCKLAAN,5049,0
12361,2011,201103,13/03/11,JAN_VAN_RIJSWIJCKLAAN,3404,0
12364,2011,201103,13/03/11,NOORDERSINGEL_(2140),10982,0
12367,2011,201103,13/03/11,BINNENSINGEL,7160,3
12370,2011,201103,13/03/11,NOORDERSINGEL,9317,0
12373,2011,201103,13/03/11,SINT-MICHIELSKAAI,5824,6
12376,2011,201103,14/03/11,NOORDERSINGEL_(2140),5409,0
12379,2011,201103,14/03/11,NOORDERSINGEL,2805,0
12382,2011,201103,14/03/11,BINNENSINGEL,11707,9
12385,2011,201103,14/03/11,JAN_VAN_RIJSWIJCKLAAN,1094,0
12388,2011,201103,14/03/11,JAN_VAN_RIJSWIJCKLAAN,1114,0
12391,2011,201103,14/03/11,SINT-MICHIELSKAAI,2270,2
12394,2011,201103,15/03/11,BINNENSINGEL,12249,10
12397,2011,201103,15/03/11,NOORDERSINGEL,14728,0
12400,2011,201103,15/03/11,JAN_VAN_RIJSWIJCKLAAN,5864,0
12403,2011,201103,15/03/11,NOORDERSINGEL_(2140),18086,0
12406,2011,201103,15/03/11,JAN_VAN_RIJSWIJCKLAAN,5315,0
12409,2011,201103,15/03/11,SINT-MICHIELSKAAI,8425,7
12412,2011,201103,16/03/11,NOORDERSINGEL_(2140),17039,0
12415,2011,201103,16/03/11,BINNENSINGEL,12035,10
12418,2011,201103,16/03/11,NOORDERSINGEL,14546,0
12421,2011,201103,16/03/11,JAN_VAN_RIJSWIJCKLAAN,5920,0
12424,2011,201103,16/03/11,JAN_VAN_RIJSWIJCKLAAN,6561,0
12427,2011,201103,16/03/11,SINT-MICHIELSKAAI,8178,7
12430,2011,201103,17/03/11,SINT-MICHIELSKAAI,9261,8
12433,2011,201103,17/03/11,NOORDERSINGEL,14721,0
12436,2011,201103,17/03/11,BINNENSINGEL,12964,8
12439,2011,201103,17/03/11,NOORDERSINGEL_(2140),17473,0
12442,2011,201103,17/03/11,JAN_VAN_RIJSWIJCKLAAN,5755,0
12445,2011,201103,17/03/11,JAN_VAN_RIJSWIJCKLAAN,6000,0
12448,2011,201103,18/03/11,SINT-MICHIELSKAAI,9255,6
12451,2011,201103,18/03/11,NOORDERSINGEL,15613,0
12454,2011,201103,18/03/11,BINNENSINGEL,12195,13
12457,2011,201103,18/03/11,JAN_VAN_RIJSWIJCKLAAN,5376,0
12460,2011,201103,18/03/11,NOORDERSINGEL_(2140),18225,0
12463,2011,201103,18/03/11,JAN_VAN_RIJSWIJCKLAAN,5967,0
12466,2011,201103,19/03/11,NOORDERSINGEL,12118,0
12469,2011,201103,19/03/11,LEDEGANCKKAAI,1785,0
12472,2011,201103,19/03/11,SINT-MICHIELSKAAI,8022,10
12475,2011,201103,19/03/11,JAN_VAN_RIJSWIJCKLAAN,4924,0
12478,2011,201103,19/03/11,NOORDERSINGEL_(2140),14804,0
12481,2011,201103,19/03/11,JAN_VAN_RIJSWIJCKLAAN,6606,0
12484,2011,201103,19/03/11,BINNENSINGEL,7645,0
12487,2011,201103,19/03/11,BINNENSINGEL,16852,9
12490,2011,201103,20/03/11,NOORDERSINGEL_(2140),11389,0
12493,2011,201103,20/03/11,SINT-MICHIELSKAAI,6607,7
12496,2011,201103,20/03/11,JAN_VAN_RIJSWIJCKLAAN,5032,0
12499,2011,201103,20/03/11,BINNENSINGEL,14720,1
12502,2011,201103,20/03/11,LEDEGANCKKAAI,1369,0
12505,2011,201103,20/03/11,BINNENSINGEL,7147,0
12508,2011,201103,20/03/11,JAN_VAN_RIJSWIJCKLAAN,3306,0
12511,2011,201103,20/03/11,NOORDERSINGEL,9523,0
12514,2011,201103,21/03/11,NOORDERSINGEL_(2140),7063,0
12517,2011,201103,21/03/11,BINNENSINGEL,24951,17
12520,2011,201103,21/03/11,JAN_VAN_RIJSWIJCKLAAN,1661,0
12523,2011,201103,21/03/11,LEDEGANCKKAAI,3430,0
12526,2011,201103,21/03/11,JAN_VAN_RIJSWIJCKLAAN,1547,0
12529,2011,201103,21/03/11,SINT-MICHIELSKAAI,2385,2
12532,2011,201103,21/03/11,BINNENSINGEL,11525,0
12535,2011,201103,21/03/11,NOORDERSINGEL,3864,0
12538,2011,201103,22/03/11,LEDEGANCKKAAI,3726,0
12541,2011,201103,22/03/11,BINNENSINGEL,23654,9
12544,2011,201103,22/03/11,SINT-MICHIELSKAAI,8297,11
12547,2011,201103,22/03/11,BINNENSINGEL,12096,0
12550,2011,201103,22/03/11,NOORDERSINGEL,14193,0
12553,2011,201103,22/03/11,JAN_VAN_RIJSWIJCKLAAN,5118,0
12556,2011,201103,22/03/11,NOORDERSINGEL_(2140),16799,0
12559,2011,201103,22/03/11,JAN_VAN_RIJSWIJCKLAAN,5748,0
12562,2011,201103,23/03/11,JAN_VAN_RIJSWIJCKLAAN,5845,0
12565,2011,201103,23/03/11,JAN_VAN_RIJSWIJCKLAAN,5138,0
12568,2011,201103,23/03/11,SINT-MICHIELSKAAI,8751,10
12571,2011,201103,23/03/11,BINNENSINGEL,12346,0
12574,2011,201103,23/03/11,NOORDERSINGEL,14369,0
12577,2011,201103,23/03/11,BINNENSINGEL,15649,13
12580,2011,201103,23/03/11,LEDEGANCKKAAI,3499,0
12583,2011,201103,23/03/11,NOORDERSINGEL_(2140),17015,0
12586,2011,201103,24/03/11,JAN_VAN_RIJSWIJCKLAAN,5906,0
12589,2011,201103,24/03/11,NOORDERSINGEL,14688,0
12592,2011,201103,24/03/11,LEDEGANCKKAAI,3782,0
12595,2011,201103,24/03/11,BINNENSINGEL,15680,8
12598,2011,201103,24/03/11,BINNENSINGEL,12386,0
12601,2011,201103,24/03/11,JAN_VAN_RIJSWIJCKLAAN,5223,0
12604,2011,201103,24/03/11,NOORDERSINGEL_(2140),17849,0
12607,2011,201103,24/03/11,SINT-MICHIELSKAAI,9098,10
12610,2011,201103,25/03/11,LEDEGANCKKAAI,3652,0
12613,2011,201103,25/03/11,BINNENSINGEL,16708,17
12616,2011,201103,25/03/11,BINNENSINGEL,13077,0
12619,2011,201103,25/03/11,NOORDERSINGEL,15328,0
12622,2011,201103,25/03/11,JAN_VAN_RIJSWIJCKLAAN,6239,0
12625,2011,201103,25/03/11,JAN_VAN_RIJSWIJCKLAAN,5446,0
12628,2011,201103,25/03/11,NOORDERSINGEL_(2140),19019,0
12631,2011,201103,25/03/11,SINT-MICHIELSKAAI,9643,9
12634,2011,201103,26/03/11,BINNENSINGEL,11610,4
12637,2011,201103,26/03/11,NOORDERSINGEL,11976,0
12640,2011,201103,26/03/11,LEDEGANCKKAAI,1931,0
12643,2011,201103,26/03/11,JAN_VAN_RIJSWIJCKLAAN,6115,0
12646,2011,201103,26/03/11,SINT-MICHIELSKAAI,7528,7
12649,2011,201103,26/03/11,JAN_VAN_RIJSWIJCKLAAN,4200,0
12652,2011,201103,26/03/11,NOORDERSINGEL_(2140),14890,0
12655,2011,201103,26/03/11,BINNENSINGEL,8290,0
12658,2011,201103,27/03/11,NOORDERSINGEL_(2140),11482,0
12661,2011,201103,27/03/11,JAN_VAN_RIJSWIJCKLAAN,4716,0
12664,2011,201103,27/03/11,JAN_VAN_RIJSWIJCKLAAN,2934,0
12667,2011,201103,27/03/11,SINT-MICHIELSKAAI,6731,4
12670,2011,201103,27/03/11,BINNENSINGEL,7115,0
12673,2011,201103,27/03/11,NOORDERSINGEL,9580,0
12676,2011,201103,27/03/11,BINNENSINGEL,9000,0
12679,2011,201103,27/03/11,LEDEGANCKKAAI,1223,0
12682,2011,201103,28/03/11,BINNENSINGEL,3334,0
12685,2011,201103,28/03/11,NOORDERSINGEL,3047,0
12688,2011,201103,28/03/11,BINNENSINGEL,6628,12
12691,2011,201103,28/03/11,LEDEGANCKKAAI,1428,0
12694,2011,201103,28/03/11,NOORDERSINGEL_(2140),5195,0
12697,2011,201103,28/03/11,JAN_VAN_RIJSWIJCKLAAN,1497,0
12700,2011,201103,28/03/11,SINT-MICHIELSKAAI,2516,4
12703,2011,201103,28/03/11,JAN_VAN_RIJSWIJCKLAAN,1444,0
12706,2011,201103,29/03/11,BINNENSINGEL,11565,0
12709,2011,201103,29/03/11,BINNENSINGEL,23326,16
12712,2011,201103,29/03/11,NOORDERSINGEL,14385,0
12715,2011,201103,29/03/11,JAN_VAN_RIJSWIJCKLAAN,5791,0
12718,2011,201103,29/03/11,NOORDERSINGEL_(2140),17295,0
12721,2011,201103,29/03/11,JAN_VAN_RIJSWIJCKLAAN,5090,0
12724,2011,201103,29/03/11,LEDEGANCKKAAI,3651,3
12727,2011,201103,29/03/11,GASTHUISTUNNEL,1691,0
12730,2011,201103,29/03/11,SINT-MICHIELSKAAI,8680,12
12733,2011,201103,30/03/11,GASTHUISTUNNEL,2327,0
12736,2011,201103,30/03/11,SINT-MICHIELSKAAI,8513,9
12739,2011,201103,30/03/11,JAN_VAN_RIJSWIJCKLAAN,5342,0
12742,2011,201103,30/03/11,NOORDERSINGEL,15273,0
12745,2011,201103,30/03/11,NOORDERSINGEL_(2140),17581,0
12748,2011,201103,30/03/11,BINNENSINGEL,12387,0
12751,2011,201103,30/03/11,BINNENSINGEL,23832,4
12754,2011,201103,30/03/11,JAN_VAN_RIJSWIJCKLAAN,5942,0
12757,2011,201103,30/03/11,LEDEGANCKKAAI,3536,4
12760,2011,201103,31/03/11,BINNENSINGEL,12182,0
12763,2011,201103,31/03/11,JAN_VAN_RIJSWIJCKLAAN,5276,0
12766,2011,201103,31/03/11,GASTHUISTUNNEL,2424,0
12769,2011,201103,31/03/11,SINT-MICHIELSKAAI,8931,6
12772,2011,201103,31/03/11,BINNENSINGEL,25961,11
12775,2011,201103,31/03/11,JAN_VAN_RIJSWIJCKLAAN,6091,0
